,former,,,,,,forecast,,,,,
Date,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
12/09/2011,2287.27002,2325.639893,2287.27002,2318.679932,2318.679932,1664710000,2295.429932,2295.530029,2274.149902,2292.23999,2292.23999,1572600000
12/12/2011,2295.429932,2295.530029,2274.149902,2292.23999,2292.23999,1572600000,2308.290039,2316.899902,2258.709961,2268.370117,2268.370117,1752320000
12/13/2011,2308.290039,2316.899902,2258.709961,2268.370117,2268.370117,1752320000,2259.840088,2260.52002,2219.679932,2233.030029,2233.030029,1793960000
12/14/2011,2259.840088,2260.52002,2219.679932,2233.030029,2233.030029,1793960000,2253.139893,2253.209961,2223.52002,2226.709961,2226.709961,1748400000
12/15/2011,2253.139893,2253.209961,2223.52002,2226.709961,2226.709961,1748400000,2238.590088,2267.550049,2234.300049,2238.179932,2238.179932,2664690000
12/16/2011,2238.590088,2267.550049,2234.300049,2238.179932,2238.179932,2664690000,2244.370117,2250.27002,2209.570068,2215.27002,2215.27002,1560110000
12/19/2011,2244.370117,2250.27002,2209.570068,2215.27002,2215.27002,1560110000,2253.189941,2283.449951,2252.570068,2281.939941,2281.939941,1835720000
12/20/2011,2253.189941,2283.449951,2252.570068,2281.939941,2281.939941,1835720000,2265.899902,2267.01001,2222.679932,2249.030029,2249.030029,1853710000
12/21/2011,2265.899902,2267.01001,2222.679932,2249.030029,2249.030029,1853710000,2254.679932,2268.590088,2251.310059,2266.77002,2266.77002,1515610000
12/22/2011,2254.679932,2268.590088,2251.310059,2266.77002,2266.77002,1515610000,2274.350098,2287.959961,2268.23999,2287.570068,2287.570068,960940000
12/23/2011,2274.350098,2287.959961,2268.23999,2287.570068,2287.570068,960940000,2284.290039,2301.300049,2281.860107,2293.120117,2293.120117,945590000
12/27/2011,2284.290039,2301.300049,2281.860107,2293.120117,2293.120117,945590000,2294.969971,2295.169922,2262.219971,2267.080078,2267.080078,1069930000
12/28/2011,2294.969971,2295.169922,2262.219971,2267.080078,2267.080078,1069930000,2272.560059,2285.719971,2264.889893,2285.070068,2285.070068,1011380000
12/29/2011,2272.560059,2285.719971,2264.889893,2285.070068,2285.070068,1011380000,2281.909912,2289.120117,2277.77002,2277.830078,2277.830078,1056790000
12/30/2011,2281.909912,2289.120117,2277.77002,2277.830078,2277.830078,1056790000,2323.159912,2332.23999,2315.280029,2321.959961,2321.959961,1636850000
1/03/2012,2323.159912,2332.23999,2315.280029,2321.959961,2321.959961,1636850000,2316.530029,2333.290039,2307.560059,2329.709961,2329.709961,1670530000
1/04/2012,2316.530029,2333.290039,2307.560059,2329.709961,2329.709961,1670530000,2326.580078,2351.449951,2317.52002,2348.97998,2348.97998,1836410000
1/05/2012,2326.580078,2351.449951,2317.52002,2348.97998,2348.97998,1836410000,2350.679932,2362.580078,2341.639893,2356.169922,2356.169922,1683090000
1/06/2012,2350.679932,2362.580078,2341.639893,2356.169922,2356.169922,1683090000,2362.530029,2363.47998,2342.340088,2350.649902,2350.649902,1768080000
1/09/2012,2362.530029,2363.47998,2342.340088,2350.649902,2350.649902,1768080000,2374.26001,2381.429932,2360.97998,2367.379883,2367.379883,1809500000
1/10/2012,2374.26001,2381.429932,2360.97998,2367.379883,2367.379883,1809500000,2363.689941,2376.580078,2357.530029,2372.25,2372.25,1699660000
1/11/2012,2363.689941,2376.580078,2357.530029,2372.25,2372.25,1699660000,2377.340088,2384.26001,2359.919922,2381.98999,2381.98999,1669550000
1/12/2012,2377.340088,2384.26001,2359.919922,2381.98999,2381.98999,1669550000,2371.419922,2373.5,2352.76001,2371.97998,2371.97998,1655960000
1/13/2012,2371.419922,2373.5,2352.76001,2371.97998,2371.97998,1655960000,2396.139893,2404.080078,2385.790039,2393.23999,2393.23999,1664210000
1/17/2012,2396.139893,2404.080078,2385.790039,2393.23999,2393.23999,1664210000,2396.629883,2425.959961,2395.429932,2425.959961,2425.959961,1968940000
1/18/2012,2396.629883,2425.959961,2395.429932,2425.959961,2425.959961,1968940000,2435.139893,2445.590088,2433.030029,2441.699951,2441.699951,1959950000
1/19/2012,2435.139893,2445.590088,2433.030029,2441.699951,2441.699951,1959950000,2428.659912,2438.25,2428.350098,2437.02002,2437.02002,1949660000
1/20/2012,2428.659912,2438.25,2428.350098,2437.02002,2437.02002,1949660000,2437.060059,2455.219971,2424.290039,2437.219971,2437.219971,1652940000
1/23/2012,2437.060059,2455.219971,2424.290039,2437.219971,2437.219971,1652940000,2426.860107,2440.199951,2423.23999,2433.959961,2433.959961,1620690000
1/24/2012,2426.860107,2440.199951,2423.23999,2433.959961,2433.959961,1620690000,2456.550049,2470.580078,2440.570068,2465.659912,2465.659912,1918040000
1/25/2012,2456.550049,2470.580078,2440.570068,2465.659912,2465.659912,1918040000,2474.050049,2479.310059,2444.830078,2454.629883,2454.629883,1998970000
1/26/2012,2474.050049,2479.310059,2444.830078,2454.629883,2454.629883,1998970000,2450.379883,2467.459961,2449.830078,2461.77002,2461.77002,1707350000
1/27/2012,2450.379883,2467.459961,2449.830078,2461.77002,2461.77002,1707350000,2438.52002,2468.570068,2433.629883,2465.320068,2465.320068,1668970000
1/30/2012,2438.52002,2468.570068,2433.629883,2465.320068,2465.320068,1668970000,2476.649902,2481.51001,2453.050049,2467.949951,2467.949951,1786550000
1/31/2012,2476.649902,2481.51001,2453.050049,2467.949951,2467.949951,1786550000,2481.620117,2497.310059,2474.290039,2488.179932,2488.179932,2125720000
2/01/2012,2481.620117,2497.310059,2474.290039,2488.179932,2488.179932,2125720000,2495.080078,2504.159912,2487.149902,2495.830078,2495.830078,1913430000
2/02/2012,2495.080078,2504.159912,2487.149902,2495.830078,2495.830078,1913430000,2518.860107,2532.26001,2514.98999,2529.169922,2529.169922,2152890000
2/03/2012,2518.860107,2532.26001,2514.98999,2529.169922,2529.169922,2152890000,2519.330078,2528.300049,2513.51001,2528.300049,2528.300049,1684490000
2/06/2012,2519.330078,2528.300049,2513.51001,2528.300049,2528.300049,1684490000,2522.790039,2537.639893,2514.899902,2532.060059,2532.060059,1784580000
2/07/2012,2522.790039,2537.639893,2514.899902,2532.060059,2532.060059,1784580000,2533.47998,2545.840088,2523.879883,2545.719971,2545.719971,1981150000
2/08/2012,2533.47998,2545.840088,2523.879883,2545.719971,2545.719971,1981150000,2553.629883,2567.280029,2541.199951,2563.929932,2563.929932,2153090000
2/09/2012,2553.629883,2567.280029,2541.199951,2563.929932,2563.929932,2153090000,2543.860107,2553.100098,2537.98999,2547.320068,2547.320068,1787640000
2/10/2012,2543.860107,2553.100098,2537.98999,2547.320068,2547.320068,1787640000,2564.929932,2572.639893,2554.290039,2569.48999,2569.48999,1619980000
2/13/2012,2564.929932,2572.639893,2554.290039,2569.48999,2569.48999,1619980000,2561.600098,2575.23999,2553.949951,2575.23999,2575.23999,1881630000
2/14/2012,2561.600098,2575.23999,2553.949951,2575.23999,2575.23999,1881630000,2584.949951,2600.959961,2552.560059,2556.01001,2556.01001,2038980000
2/15/2012,2584.949951,2600.959961,2552.560059,2556.01001,2556.01001,2038980000,2555.550049,2594.709961,2551.350098,2592.290039,2592.290039,1945230000
2/16/2012,2555.550049,2594.709961,2551.350098,2592.290039,2592.290039,1945230000,2587.219971,2593.560059,2572.820068,2584.23999,2584.23999,1973900000
2/17/2012,2587.219971,2593.560059,2572.820068,2584.23999,2584.23999,1973900000,2589.209961,2601.73999,2574.320068,2590.23999,2590.23999,1821540000
2/21/2012,2589.209961,2601.73999,2574.320068,2590.23999,2590.23999,1821540000,2586.320068,2593.050049,2575.310059,2579.780029,2579.780029,1706310000
2/22/2012,2586.320068,2593.050049,2575.310059,2579.780029,2579.780029,1706310000,2578.909912,2598.100098,2570.070068,2594.929932,2594.929932,1768390000
2/23/2012,2578.909912,2598.100098,2570.070068,2594.929932,2594.929932,1768390000,2602.659912,2609.449951,2598.669922,2604.209961,2604.209961,1643180000
2/24/2012,2602.659912,2609.449951,2598.669922,2604.209961,2604.209961,1643180000,2589.439941,2616.860107,2579.629883,2606.76001,2606.76001,1763650000
2/27/2012,2589.439941,2616.860107,2579.629883,2606.76001,2606.76001,1763650000,2610.040039,2634.22998,2607.5,2633.459961,2633.459961,1812490000
2/28/2012,2610.040039,2634.22998,2607.5,2633.459961,2633.459961,1812490000,2638.969971,2645.199951,2614.47998,2623.100098,2623.100098,2170190000
2/29/2012,2638.969971,2645.199951,2614.47998,2623.100098,2623.100098,2170190000,2634.199951,2645.909912,2625.419922,2643.540039,2643.540039,1903690000
3/01/2012,2634.199951,2645.909912,2625.419922,2643.540039,2643.540039,1903690000,2640.429932,2650,2633.280029,2641.580078,2641.580078,1755130000
3/02/2012,2640.429932,2650,2633.280029,2641.580078,2641.580078,1755130000,2636.600098,2642.75,2605.590088,2614.919922,2614.919922,1679030000
3/05/2012,2636.600098,2642.75,2605.590088,2614.919922,2614.919922,1679030000,2586.310059,2593.639893,2575.129883,2588.949951,2588.949951,1870720000
3/06/2012,2586.310059,2593.639893,2575.129883,2588.949951,2588.949951,1870720000,2599.850098,2614.22998,2597.22998,2607.850098,2607.850098,1589360000
3/07/2012,2599.850098,2614.22998,2597.22998,2607.850098,2607.850098,1589360000,2623.449951,2643.889893,2618.469971,2637.179932,2637.179932,1619740000
3/08/2012,2623.449951,2643.889893,2618.469971,2637.179932,2637.179932,1619740000,2641.149902,2651.97998,2639.600098,2646.850098,2646.850098,1580560000
3/09/2012,2641.149902,2651.97998,2639.600098,2646.850098,2646.850098,1580560000,2646.97998,2651.639893,2635.76001,2646.850098,2646.850098,1341660000
3/12/2012,2646.97998,2651.639893,2635.76001,2646.850098,2646.850098,1341660000,2665.300049,2697.639893,2658.090088,2697.429932,2697.429932,1709900000
3/13/2012,2665.300049,2697.639893,2658.090088,2697.429932,2697.429932,1709900000,2701.080078,2717.860107,2690.399902,2708.409912,2708.409912,1662300000
3/14/2012,2701.080078,2717.860107,2690.399902,2708.409912,2708.409912,1662300000,2716.189941,2720.48999,2701.649902,2714.790039,2714.790039,1677540000
3/15/2012,2716.189941,2720.48999,2701.649902,2714.790039,2714.790039,1677540000,2715.709961,2719.610107,2706.959961,2712.780029,2712.780029,2088610000
3/16/2012,2715.709961,2719.610107,2706.959961,2712.780029,2712.780029,2088610000,2716.97998,2738.219971,2710.629883,2733.26001,2733.26001,1548400000
3/19/2012,2716.97998,2738.219971,2710.629883,2733.26001,2733.26001,1548400000,2719.399902,2740.350098,2711.100098,2737.629883,2737.629883,1508580000
3/20/2012,2719.399902,2740.350098,2711.100098,2737.629883,2737.629883,1508580000,2739.399902,2752.459961,2733.909912,2736.879883,2736.879883,1552400000
3/21/2012,2739.399902,2752.459961,2733.909912,2736.879883,2736.879883,1552400000,2720.659912,2737.830078,2719.73999,2731.5,2731.5,1524800000
3/22/2012,2720.659912,2737.830078,2719.73999,2731.5,2731.5,1524800000,2734.679932,2734.679932,2714.600098,2728.550049,2728.550049,1428940000
3/23/2012,2734.679932,2734.679932,2714.600098,2728.550049,2728.550049,1428940000,2746.97998,2778.02002,2746.429932,2778.02002,2778.02002,1627520000
3/26/2012,2746.97998,2778.02002,2746.429932,2778.02002,2778.02002,1627520000,2779.669922,2793.439941,2778.909912,2782.120117,2782.120117,1662460000
3/27/2012,2779.669922,2793.439941,2778.909912,2782.120117,2782.120117,1662460000,2785.97998,2794,2754.969971,2770.969971,2770.969971,1765680000
3/28/2012,2785.97998,2794,2754.969971,2770.969971,2770.969971,1765680000,2756.439941,2769.830078,2741.320068,2762.050049,2762.050049,1756160000
3/29/2012,2756.439941,2769.830078,2741.320068,2762.050049,2762.050049,1756160000,2773.929932,2774.52002,2744.469971,2755.27002,2755.27002,1833130000
3/30/2012,2773.929932,2774.52002,2744.469971,2755.27002,2755.27002,1833130000,2752.25,2787.25,2747.540039,2784.419922,2784.419922,1768210000
4/02/2012,2752.25,2787.25,2747.540039,2784.419922,2784.419922,1768210000,2786.139893,2795.350098,2767.050049,2782.780029,2782.780029,1804950000
4/03/2012,2786.139893,2795.350098,2767.050049,2782.780029,2782.780029,1804950000,2759.330078,2762.72998,2729.209961,2745,2745,1813150000
4/04/2012,2759.330078,2762.72998,2729.209961,2745,2745,1813150000,2740.699951,2764.209961,2739.100098,2762.5,2762.5,1548040000
4/05/2012,2740.699951,2764.209961,2739.100098,2762.5,2762.5,1548040000,2726.080078,2751.439941,2722.77002,2739.97998,2739.97998,1371140000
4/09/2012,2726.080078,2751.439941,2722.77002,2739.97998,2739.97998,1371140000,2738.439941,2749.51001,2688.209961,2695.120117,2695.120117,1953600000
4/10/2012,2738.439941,2749.51001,2688.209961,2695.120117,2695.120117,1953600000,2719.47998,2726.939941,2702.969971,2708.129883,2708.129883,1540890000
4/11/2012,2719.47998,2726.939941,2702.969971,2708.129883,2708.129883,1540890000,2715.040039,2743.409912,2711.040039,2740.26001,2740.26001,1480340000
4/12/2012,2715.040039,2743.409912,2711.040039,2740.26001,2740.26001,1480340000,2730.73999,2731.350098,2698.110107,2698.98999,2698.98999,1483850000
4/13/2012,2730.73999,2731.350098,2698.110107,2698.98999,2698.98999,1483850000,2713.889893,2713.889893,2660.959961,2670.100098,2670.100098,1594320000
4/16/2012,2713.889893,2713.889893,2660.959961,2670.100098,2670.100098,1594320000,2678.580078,2731.379883,2675.139893,2723.580078,2723.580078,1555070000
4/17/2012,2678.580078,2731.379883,2675.139893,2723.580078,2723.580078,1555070000,2714.659912,2732.030029,2707.909912,2716.139893,2716.139893,1599470000
4/18/2012,2714.659912,2732.030029,2707.909912,2716.139893,2716.139893,1599470000,2707.889893,2738.590088,2676.090088,2686.820068,2686.820068,1991120000
4/19/2012,2707.889893,2738.590088,2676.090088,2686.820068,2686.820068,1991120000,2699.550049,2712.01001,2674.659912,2676.040039,2676.040039,1935880000
4/20/2012,2699.550049,2712.01001,2674.659912,2676.040039,2676.040039,1935880000,2651.129883,2657.360107,2629.699951,2653.5,2653.5,1767360000
4/23/2012,2651.129883,2657.360107,2629.699951,2653.5,2653.5,1767360000,2647.909912,2659.52002,2628.959961,2638.72998,2638.72998,1690840000
4/24/2012,2647.909912,2659.52002,2628.959961,2638.72998,2638.72998,1690840000,2694.860107,2710.870117,2691.120117,2709.620117,2709.620117,1721330000
4/25/2012,2694.860107,2710.870117,2691.120117,2709.620117,2709.620117,1721330000,2709.879883,2731.72998,2705.909912,2725.22998,2725.22998,1763510000
4/26/2012,2709.879883,2731.72998,2705.909912,2725.22998,2725.22998,1763510000,2737.570068,2750.5,2723.159912,2741.340088,2741.340088,1777750000
4/27/2012,2737.570068,2750.5,2723.159912,2741.340088,2741.340088,1777750000,2731.26001,2737.540039,2720.439941,2723.679932,2723.679932,1633170000
4/30/2012,2731.26001,2737.540039,2720.439941,2723.679932,2723.679932,1633170000,2719.25,2756.810059,2715.75,2726.919922,2726.919922,1854230000
5/01/2012,2719.25,2756.810059,2715.75,2726.919922,2726.919922,1854230000,2713.179932,2736.300049,2707.629883,2734.77002,2734.77002,1825190000
5/02/2012,2713.179932,2736.300049,2707.629883,2734.77002,2734.77002,1825190000,2737.040039,2737.139893,2697.780029,2704.590088,2704.590088,1869130000
5/03/2012,2737.040039,2737.139893,2697.780029,2704.590088,2704.590088,1869130000,2682.370117,2683.25,2637.72998,2637.919922,2637.919922,1944010000
5/04/2012,2682.370117,2683.25,2637.72998,2637.919922,2637.919922,1944010000,2622.669922,2651.73999,2620.959961,2639.280029,2639.280029,1740430000
5/07/2012,2622.669922,2651.73999,2620.959961,2639.280029,2639.280029,1740430000,2624.350098,2638.300049,2587.530029,2629.870117,2629.870117,2175840000
5/08/2012,2624.350098,2638.300049,2587.530029,2629.870117,2629.870117,2175840000,2600.189941,2635.709961,2588.969971,2621.350098,2621.350098,2047090000
5/09/2012,2600.189941,2635.709961,2588.969971,2621.350098,2621.350098,2047090000,2631.969971,2631.969971,2606.790039,2616.23999,2616.23999,2004150000
5/10/2012,2631.969971,2631.969971,2606.790039,2616.23999,2616.23999,2004150000,2606.01001,2643.219971,2604.98999,2615.97998,2615.97998,1735380000
5/11/2012,2606.01001,2643.219971,2604.98999,2615.97998,2615.97998,1735380000,2593.75,2611.370117,2587.780029,2590.280029,2590.280029,1683460000
5/14/2012,2593.75,2611.370117,2587.780029,2590.280029,2590.280029,1683460000,2589.959961,2617.22998,2576.77002,2580.75,2580.75,1826210000
5/15/2012,2589.959961,2617.22998,2576.77002,2580.75,2580.75,1826210000,2589.909912,2597.159912,2558.689941,2561.560059,2561.560059,1933900000
5/16/2012,2589.909912,2597.159912,2558.689941,2561.560059,2561.560059,1933900000,2562.129883,2567.550049,2509.050049,2509.050049,2509.050049,2016980000
5/17/2012,2562.129883,2567.550049,2509.050049,2509.050049,2509.050049,2016980000,2509.899902,2523.149902,2474.699951,2478.530029,2478.530029,2692450000
5/18/2012,2509.899902,2523.149902,2474.699951,2478.530029,2478.530029,2692450000,2482.310059,2547.689941,2478.360107,2545.429932,2545.429932,1870420000
5/21/2012,2482.310059,2547.689941,2478.360107,2545.429932,2545.429932,1870420000,2553.580078,2562.47998,2524.110107,2539.199951,2539.199951,1861850000
5/22/2012,2553.580078,2562.47998,2524.110107,2539.199951,2539.199951,1861850000,2534.659912,2553.189941,2499.300049,2547.080078,2547.080078,1929640000
5/23/2012,2534.659912,2553.189941,2499.300049,2547.080078,2547.080078,1929640000,2553.120117,2554.199951,2512.350098,2531.350098,2531.350098,1750290000
5/24/2012,2553.120117,2554.199951,2512.350098,2531.350098,2531.350098,1750290000,2532.320068,2537.560059,2520.169922,2527.050049,2527.050049,1282680000
5/25/2012,2532.320068,2537.560059,2520.169922,2527.050049,2527.050049,1282680000,2542.659912,2570.790039,2536.620117,2558.969971,2558.969971,221430000
5/29/2012,2542.659912,2570.790039,2536.620117,2558.969971,2558.969971,221430000,2538.580078,2546.01001,2522.449951,2537.399902,2537.399902,1671040000
5/30/2012,2538.580078,2546.01001,2522.449951,2537.399902,2537.399902,1671040000,2535.870117,2540.399902,2507.580078,2524.870117,2524.870117,2180130000
5/31/2012,2535.870117,2540.399902,2507.580078,2524.870117,2524.870117,2180130000,2510.820068,2510.820068,2458.72998,2458.830078,2458.830078,1966370000
6/01/2012,2510.820068,2510.820068,2458.72998,2458.830078,2458.830078,1966370000,2458.969971,2480.969971,2443.919922,2478.129883,2478.129883,1755750000
